0.76647361059285,0.29656693439413,0.70205202690642,0.31723851936191,0.79335830511093,0.93042193720816,0.12509869385696,0.71414331025563,0.14414280442714,0.33844596065907,0.45835933584303,0.21234804999796,0.82442666578916,0.36056375092505,0.94662999446766,0.73245169454795,0.73174857143232,0.46539757628033,0.54364831142190,0.16652168016298,0.85489013792233,0.36847061719057,0.56109967275466,0.81205825601594,1
0.29168908068742,0.73429830543931,0.14018209032407,0.51618331789153,0.32772706344683,0.69148235253898,0.53054292458907,0.81366412141060,0.48175430919938,0.82977849916964,0.50127931841873,0.41401566142074,0.30267906835965,0.28099323917494,0.91166420285808,0.55728578641930,0.24796299668638,0.80275681661381,0.62395354820029,0.56020424590215,0.87208049712913,0.66643033149068,0.08205362548881,0.18478221962290,1
0.59719255141681,0.11455263802128,0.14973046092953,0.83821893928367,0.35890366824971,0.85538806592597,0.97386717090087,0.85438053313998,0.60330493604617,0.47027274000090,0.15465044507618,0.24273949958340,0.40673569382718,0.66573309975791,0.37358166333880,0.60309482966122,0.38809592434940,0.19355101070702,0.37060194668779,0.31498395213515,0.11691917708901,0.43797888547392,0.47529965010794,0.20639616324206,0
0.46945360687650,0.17076228933866,0.16424954400874,0.08062906028137,0.31605031283609,0.16645018097186,0.23465498372239,0.75471999044878,0.96767654163015,0.11531226695666,0.12726339058653,0.38323309578257,0.48950984841747,0.64070725686162,0.52651500807459,0.77112226276874,0.63049504319525,0.61794150439166,0.81918740637258,0.63782952128236,0.86448408971012,0.23368013348419,0.72892420080063,0.78186948878829,0
0.86130873290987,0.54900977944584,0.82416198276302,0.13693755919935,0.58441093635042,0.29595642736066,0.31551997056322,0.02181673555984,0.66154579522518,0.20873793677081,0.88202714750143,0.46001876253028,0.62379979856260,0.76007762821546,0.49163047889633,0.13575319991761,0.95720389995255,0.82038377567283,0.75133564307590,0.30839018879369,0.07097678006994,0.77746770354919,0.96072891872398,0.55477081243326,1
0.80382103783123,0.46553811936351,0.06035939766038,0.90800220096901,0.68129733842561,0.06535024220320,0.42893254807035,0.53554913360200,0.73586700360009,0.32999492884942,0.71460602167272,0.35254574178063,0.12616769130887,0.94159169284725,0.51662426910725,0.89990593593778,0.74745207479416,0.07884078460545,0.56032502563714,0.01292522195927,0.23576369650072,0.44420729187278,0.24895807433099,0.80190615570352,1
0.22573868284565,0.76557487242138,0.67428697122542,0.80160351479473,0.83054760893890,0.56356270840721,0.83196045841714,0.04751586525174,0.34396488603830,0.35661935022779,0.01169696278774,0.20770438108626,0.11021921259457,0.42084036093904,0.47506547777359,0.44884391909236,0.32639215810651,0.80872952130937,0.91922589778845,0.38440419513985,0.85013719855957,0.52034138089165,0.38675077568853,0.15647731511045,0
0.62620841622232,0.92295812031012,0.70400841734170,0.71147157476183,0.73944645177214,0.22327854680927,0.46467489666529,0.62813404345506,0.69918663641834,0.35545212290323,0.17467865176942,0.11528737084147,0.89390739715508,0.50405705831258,0.48223269343799,0.46268589642161,0.03591310379847,0.76635539245193,0.53686779664045,0.88398121546542,0.40748972865416,0.55527060317475,0.22431025049434,0.97101946380034,1
0.67494205613315,0.54379530558829,0.94272765747611,0.32525145067339,0.74303081463568,0.27740199059010,0.72018143886290,0.01690518350371,0.26206112478596,0.14182558937779,0.32916749986853,0.43787938159140,0.15849512106152,0.91376527512609,0.85481252856876,0.83452883603383,0.18107308153398,0.75134101476140,0.31532131395410,0.25758414745170,0.87914103939555,0.28002227426739,0.33626857566965,0.06555271943683,1
0.12389642251360,0.90638947544054,0.58500720302537,0.45070819927370,0.06939302715441,0.12441812812070,0.72675822361967,0.51723424180287,0.12354965794112,0.40569394562865,0.96975879130592,0.49044888224266,0.52035564172680,0.59269484422605,0.64484551777834,0.01070971535426,0.48365164150834,0.88351425128291,0.07802776800108,0.44103021910175,0.27226163757247,0.50365626877032,0.60360094324298,0.61903798474621,0
